Date,Open,Close,Return Close day vs Close previous day
"Oct 14, 2013","1,699.86","1,710.14",0.41%
"Oct 11, 2013","1,691.09","1,703.20",0.63%
"Oct 10, 2013","1,660.88","1,692.56",2.18%
"Oct 09, 2013","1,656.99","1,656.40",0.06%
"Oct 08, 2013","1,676.22","1,655.45",-1.23%
"Oct 07, 2013","1,687.15","1,676.12",-0.85%
"Oct 04, 2013","1,678.79","1,690.50",0.71%
"Oct 03, 2013","1,692.35","1,678.66",-0.90%
"Oct 02, 2013","1,691.90","1,693.87",-0.07%
"Oct 01, 2013","1,682.41","1,695.00",0.80%
"Sep 30, 2013","1,687.26","1,681.55",-0.60%
"Sep 27, 2013","1,695.52","1,691.75",-0.41%
"Sep 26, 2013","1,694.05","1,698.67",0.35%
"Sep 25, 2013","1,698.02","1,692.77",-0.27%
"Sep 24, 2013","1,702.60","1,697.42",-0.26%
"Sep 23, 2013","1,711.44","1,701.84",-0.47%
"Sep 20, 2013","1,722.44","1,709.91",-0.72%
"Sep 19, 2013","1,727.34","1,722.34",-0.18%
"Sep 18, 2013","1,705.74","1,725.52",1.22%
"Sep 17, 2013","1,697.73","1,704.76",0.42%
"Sep 16, 2013","1,691.70","1,697.60",0.57%
"Sep 13, 2013","1,685.04","1,687.99",0.27%
"Sep 12, 2013","1,689.21","1,683.42",-0.34%
"Sep 11, 2013","1,681.04","1,689.13",0.31%
"Sep 10, 2013","1,675.11","1,683.99",0.73%
"Sep 09, 2013","1,656.85","1,671.71",1.00%
"Sep 06, 2013","1,657.44","1,655.17",0.01%
"Sep 05, 2013","1,653.28","1,655.08",0.12%
"Sep 04, 2013","1,640.72","1,653.08",0.81%
"Sep 03, 2013","1,635.95","1,639.77",0.42%
"Aug 30, 2013","1,638.89","1,632.97",-0.32%
"Aug 29, 2013","1,633.50","1,638.17",0.20%
"Aug 28, 2013","1,630.25","1,634.96",0.27%
"Aug 27, 2013","1,652.54","1,630.48",-1.59%
"Aug 26, 2013","1,664.29","1,656.78",-0.40%
"Aug 23, 2013","1,659.92","1,663.50",0.39%
"Aug 22, 2013","1,645.03","1,656.96",0.86%
"Aug 21, 2013","1,650.66","1,642.80",-0.58%
"Aug 20, 2013","1,646.81","1,652.35",0.38%
"Aug 19, 2013","1,655.25","1,646.06",-0.59%
"Aug 16, 2013","1,661.22","1,655.83",-0.33%
"Aug 15, 2013","1,679.61","1,661.32",-1.43%
"Aug 14, 2013","1,693.88","1,685.39",-0.52%
"Aug 13, 2013","1,690.65","1,694.16",0.28%
"Aug 12, 2013","1,688.37","1,689.47",-0.12%
"Aug 09, 2013","1,696.10","1,691.42",-0.36%
"Aug 08, 2013","1,693.35","1,697.48",0.39%
"Aug 07, 2013","1,695.30","1,690.91",-0.38%
"Aug 06, 2013","1,705.79","1,697.37",-0.57%
"Aug 05, 2013","1,708.01","1,707.14",-0.15%
"Aug 02, 2013","1,706.10","1,709.67",0.16%
"Aug 01, 2013","1,689.42","1,706.87",1.25%
"Jul 31, 2013","1,687.76","1,685.73",-0.01%
"Jul 30, 2013","1,687.92","1,685.96",0.04%
"Jul 29, 2013","1,690.32","1,685.33",-0.37%
"Jul 26, 2013","1,687.31","1,691.65",0.08%
"Jul 25, 2013","1,685.21","1,690.25",0.26%
"Jul 24, 2013","1,696.06","1,685.94",-0.38%
"Jul 23, 2013","1,696.63","1,692.39",-0.19%
"Jul 22, 2013","1,694.41","1,695.53",0.20%
"Jul 19, 2013","1,686.15","1,692.09",0.16%
"Jul 18, 2013","1,681.05","1,689.37",0.50%
"Jul 17, 2013","1,677.91","1,680.91",0.28%
"Jul 16, 2013","1,682.70","1,676.26",-0.37%
"Jul 15, 2013","1,679.59","1,682.50",0.14%
"Jul 12, 2013","1,675.26","1,680.19",0.31%
"Jul 11, 2013","1,657.41","1,675.02",1.36%
"Jul 10, 2013","1,651.56","1,652.62",0.02%
"Jul 09, 2013","1,642.89","1,652.32",0.72%
"Jul 08, 2013","1,634.20","1,640.46",0.53%
"Jul 05, 2013","1,618.65","1,631.89",1.02%
"Jul 03, 2013","1,611.48","1,615.41",0.08%
"Jul 02, 2013","1,614.29","1,614.08",-0.05%
"Jul 01, 2013","1,609.78","1,614.96",0.54%
"Jun 28, 2013","1,611.12","1,606.28",-0.43%
"Jun 27, 2013","1,606.44","1,613.20",0.62%
"Jun 26, 2013","1,592.27","1,603.26",0.96%
"Jun 25, 2013","1,577.52","1,588.03",0.95%
"Jun 24, 2013","1,588.77","1,573.09",-1.21%
"Jun 21, 2013","1,588.62","1,592.43",0.27%
"Jun 20, 2013","1,624.62","1,588.19",-2.50%
"Jun 19, 2013","1,651.83","1,628.93",-1.39%
"Jun 18, 2013","1,639.77","1,651.81",0.78%
"Jun 17, 2013","1,630.64","1,639.04",0.76%
"Jun 14, 2013","1,635.52","1,626.73",-0.59%
"Jun 13, 2013","1,612.15","1,636.36",1.48%
"Jun 12, 2013","1,629.94","1,612.52",-0.84%
"Jun 11, 2013","1,638.64","1,626.13",-1.02%
"Jun 10, 2013","1,644.67","1,642.81",-0.03%
"Jun 07, 2013","1,625.27","1,643.38",1.28%
"Jun 06, 2013","1,609.29","1,622.56",0.85%
"Jun 05, 2013","1,629.05","1,608.90",-1.38%
"Jun 04, 2013","1,640.73","1,631.38",-0.55%
"Jun 03, 2013","1,631.71","1,640.42",0.59%
"May 31, 2013","1,652.13","1,630.74",-1.43%
"May 30, 2013","1,649.14","1,654.41",0.37%
"May 29, 2013","1,656.57","1,648.36",-0.70%
"May 28, 2013","1,652.63","1,660.06",0.63%
"May 24, 2013","1,646.67","1,649.60",-0.06%
"May 23, 2013","1,651.62","1,650.51",-0.29%
"May 22, 2013","1,669.39","1,655.35",-0.83%
"May 21, 2013","1,666.20","1,669.16",0.17%
"May 20, 2013","1,665.71","1,666.29",-0.07%
"May 17, 2013","1,652.45","1,667.47",1.03%
"May 16, 2013","1,658.07","1,650.47",-0.50%
"May 15, 2013","1,649.13","1,658.78",0.51%
"May 14, 2013","1,633.75","1,650.34",1.01%
"May 13, 2013","1,632.10","1,633.77",0.00%
"May 10, 2013","1,626.69","1,633.70",0.43%
"May 09, 2013","1,632.69","1,626.67",-0.37%
"May 08, 2013","1,625.95","1,632.69",0.41%
"May 07, 2013","1,617.55","1,625.96",0.52%
"May 06, 2013","1,614.40","1,617.50",0.19%
"May 03, 2013","1,597.60","1,614.42",1.05%
"May 02, 2013","1,582.77","1,597.59",0.94%
"May 01, 2013","1,597.55","1,582.70",-0.93%
"Apr 30, 2013","1,593.58","1,597.57",0.25%
"Apr 29, 2013","1,582.34","1,593.61",0.72%
"Apr 26, 2013","1,585.16","1,582.24",-0.18%
"Apr 25, 2013","1,578.93","1,585.16",0.40%
"Apr 24, 2013","1,578.78","1,578.79",0.00%
"Apr 23, 2013","1,562.50","1,578.78",1.04%
"Apr 22, 2013","1,555.25","1,562.50",0.47%
"Apr 19, 2013","1,541.61","1,555.25",0.88%
"Apr 18, 2013","1,552.03","1,541.61",-0.67%
"Apr 17, 2013","1,574.57","1,552.01",-1.43%
"Apr 16, 2013","1,552.36","1,574.57",1.43%
"Apr 15, 2013","1,588.84","1,552.36",-2.30%
"Apr 12, 2013","1,593.30","1,588.85",-0.28%
"Apr 11, 2013","1,587.73","1,593.37",0.36%
"Apr 10, 2013","1,568.61","1,587.73",1.22%
"Apr 09, 2013","1,563.11","1,568.61",0.35%
"Apr 08, 2013","1,553.26","1,563.07",0.63%
"Apr 05, 2013","1,559.98","1,553.28",-0.43%
"Apr 04, 2013","1,553.69","1,559.98",0.40%
"Apr 03, 2013","1,570.25","1,553.69",-1.05%
"Apr 02, 2013","1,562.17","1,570.25",0.52%
"Apr 01, 2013","1,569.18","1,562.17",#DIV/0!
*Close price adjusted for splits.**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,,,#DIV/0!
